Times of Transmission,8.18,8.179,8.179,8.179,8.18,8.179,8.181,8.179,8.18,24.537,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.18,8.179,8.179,8.18,8.179,8.179,8.179,8.18,8.178,8.18,8.179,8.179,8.179,8.18,8.179,8.179,8.18,8.179,8.181,8.18,8.179,8.179,8.179,8.18,16.358
Real Time of Transmission,8.18,16.359,24.538000000000004,32.717000000000006,40.897000000000006,49.07600000000001,57.257000000000005,65.436,73.61600000000001,98.15300000000002,106.33200000000002,114.51100000000002,122.69000000000003,130.86900000000003,139.04800000000003,147.22800000000004,155.40700000000004,163.58600000000004,171.76500000000004,179.94400000000005,188.12400000000005,196.30300000000005,204.48200000000006,212.66100000000006,220.84000000000006,229.01900000000006,237.19800000000006,245.37700000000007,253.55600000000007,261.73500000000007,269.91400000000004,278.093,286.272,294.45099999999996,302.62999999999994,310.8089999999999,318.9879999999999,327.16699999999986,335.34599999999983,343.5249999999998,351.7039999999998,359.88299999999975,368.06299999999976,376.24199999999973,384.4209999999997,392.5999999999997,400.7799999999997,408.95899999999966,417.13799999999964,425.31799999999964,433.4969999999996,441.6759999999996,449.85499999999956,458.03499999999957,466.21299999999957,474.3929999999996,482.57199999999955,490.7509999999995,498.9299999999995,507.1099999999995,515.2889999999995,523.4679999999995,531.6479999999995,539.8269999999994,548.0079999999995,556.1879999999994,564.3669999999994,572.5459999999994,580.7249999999993,588.9049999999993,605.2629999999992
Predicted Times of Transmission,8.17907142857143,16.35814285714286,24.53721428571429,32.71628571428572,40.89535714285715,49.07442857142858,57.2535,65.43257142857144,73.61164285714287,81.7907142857143,89.96978571428572,98.14885714285715,106.32792857142859,114.507,122.68607142857144,130.86514285714287,139.0442142857143,147.22328571428574,155.40235714285717,163.5814285714286,171.7605,179.93957142857144,188.11864285714287,196.2977142857143,204.47678571428574,212.65585714285717,220.8349285714286,229.014,237.19307142857144,245.37214285714288,253.5512142857143,261.73028571428574,269.9093571428572,278.0884285714286,286.26750000000004,294.4465714285715,302.6256428571429,310.80471428571434,318.9837857142858,327.1628571428572,335.3419285714286,343.521,351.70007142857145,359.8791428571429,368.0582142857143,376.23728571428575,384.4163571428572,392.5954285714286,400.77450000000005,408.9535714285715,417.1326428571429,425.31171428571434,433.4907857142858,441.6698571428572,449.84892857142864,458.028,466.20707142857145,474.3861428571429,482.5652142857143,490.74428571428575,498.9233571428572,507.1024285714286,515.2815,523.4605714285715,531.6396428571429,539.8187142857143,547.9977857142858,556.1768571428572,564.3559285714286,572.5350000000001,580.7140714285715
Error,0.0009285714285702795,0.0008571428571428896,0.0007857142857154997,0.0007142857142881098,0.0016428571428548366,0.0015714285714309995,0.003500000000002501,0.0034285714285715585,0.004357142857145391,0.002071428571429834,0.0020357142857214683,0.002000000000005997,0.0019642857142905257,0.0019285714285821598,0.0018928571428666885,0.0023571428571536046,0.0023214285714381333,0.002285714285722662,0.0022500000000071907,0.0022142857142917194,0.0026785714285928464,0.002642857142877375,0.0026071428571619037,0.0025714285714464324,0.002535714285730961,0.00250000000001549,0.0024642857143000185,0.002428571428598758,0.0023928571428832868,0.0023571428571678155,0.0023214285714381333,0.002285714285708451,0.002249999999978769,0.002214285714249087,0.0021785714285194047,0.0021428571427897225,0.0021071428570600403,0.002071428571330358,0.002035714285600676,0.001999999999870994,0.0019642857141697334,0.0019285714284400512,0.0023928571427269674,0.002357142856997285,0.002321428571267603,0.002285714285537921,0.002749999999824837,0.002714285714095155,0.0026785714283654727,0.003142857142652389,0.0031071428569227066,0.0030714285711930245,0.0030357142854633423,0.0034999999997502584,0.0029642857140323997,0.0034285714283477375,0.0033928571426180554,0.0033571428568883732,0.003321428571158691,0.003785714285445607,0.0037499999997443467,0.0037142857140146646,0.004178571428273159,0.004142857142543477,0.005107142856846991,0.005571428571105486,0.0055357142853758035,0.005499999999646121,0.005464285713916439,0.0059285714281749335,0.0039047619044782302
Internal Computer Clock,0.003112700000002633,2.4367841000000006,10.635415700000003,18.8343534,20.096740900000004,27.288634300000002,35.486761,43.6843813,51.8840144,60.0819647,68.280376,79.707713,93.0035984,101.2026091,109.4013833,117.6148133,125.81330390000001,134.011402,139.333731,141.4438844,149.64257320000002,157.84113810000002,166.05483610000002,174.25352890000002,182.4521655,190.6504683,198.84845140000002,200.11272960000002,207.30311020000002,215.50120230000002,223.71561240000003,231.9141523,240.1119929,248.31036000000003,256.5086058,259.8171428,264.9634044,273.1613754,280.3539083,288.5524315,296.7510087,304.9497482,313.1633482,319.4941765,321.6038004,329.81753549999996,338.0163212,346.2147936,354.4134375,362.61110329999997,370.8104141,379.0238969,380.2715629,387.46312159999997,395.66185709999996,403.8754758,412.0742044,420.2727508,428.4712477,436.6691687,439.96246579999996,444.1162377,452.3154192,460.5141185,468.71269079999996,476.91143589999996,485.1099642,493.30877150000003,499.6528124,501.7627989,509.9612852,518.1748782,526.3735399,534.5723485999999,542.7708645,550.969421,559.3588349,559.4229531,566.6149072,574.8134175,583.0119599,599.3444077
