457012,845,2021-07-23 04:45:04.095,A69-1602,65477,81.0,39.5,0,#98
457012,846,2021-07-23 04:45:12.273,A69-1602,65477,81.0,39.0,0,#91
457012,847,2021-07-23 04:45:20.453,A69-1602,65477,81.0,39.5,0,#96
457012,848,2021-07-23 04:45:28.632,A69-1602,65477,79.5,39.5,0,#AA
457012,849,2021-07-23 04:45:36.811,A69-1602,65477,79.5,39.0,0,#A4
457012,850,2021-07-23 04:45:44.990,A69-1602,65477,80.0,39.0,0,#96
457012,851,2021-07-23 04:45:53.733,STS,18332,547726,12.0,-103.0,0.6,4.7,0.00:-0.81:0.47,67.5,41.5,#9A,52.8202387
457012,852,2021-07-23 04:45:53.169,A69-1602,65477,81.0,39.0,0,#97
457012,853,2021-07-23 04:46:01.348,A69-1602,65477,78.5,40.0,0,#94
457012,854,2021-07-23 04:46:09.528,A69-1602,65477,81.0,39.0,0,#9A
457012,855,2021-07-23 04:46:17.706,A69-1602,65477,80.5,39.5,0,#A1
457012,856,2021-07-23 04:46:25.886,A69-1602,65477,81.5,39.5,0,#AB
457012,857,2021-07-23 04:46:34.068,A69-1602,65477,81.5,40.0,0,#97
457012,858,2021-07-23 04:46:42.246,A69-1602,65477,82.0,39.5,0,#9E
457012,859,2021-07-23 04:46:50.426,A69-1602,65477,81.0,39.5,0,#9D
457012,860,2021-07-23 04:46:53.458,STS,18339,547782,12.0,-103.0,0.6,4.7,0.00:-0.81:0.47,58.5,34.0,#A5,112.5355459
457012,861,2021-07-23 04:46:58.605,A69-1602,65477,81.5,40.0,0,#95
457012,862,2021-07-23 04:47:06.784,A69-1602,65477,82.0,39.0,0,#9C
457012,863,2021-07-23 04:47:14.963,A69-1602,65477,79.0,39.5,0,#A6
457012,864,2021-07-23 04:47:23.142,A69-1602,65477,80.0,39.5,0,#94
457012,865,2021-07-23 04:47:31.321,A69-1602,65477,82.0,39.5,0,#95
457012,866,2021-07-23 04:47:39.501,A69-1602,65477,81.0,39.5,0,#9D
457012,867,2021-07-23 04:47:47.680,A69-1602,65477,81.0,39.5,0,#A5
457012,868,2021-07-23 04:47:54.115,STS,18346,547842,12.0,-103.0,0.6,4.7,0.00:-0.81:0.50,70.0,43.0,#8F,173.1927742
457012,869,2021-07-23 04:47:55.860,A69-1602,65477,81.0,40.0,0,#99
457012,870,2021-07-23 04:48:04.039,A69-1602,65477,79.5,39.5,0,#A3
457012,871,2021-07-23 04:48:12.218,A69-1602,65477,82.0,39.5,0,#97
457012,872,2021-07-23 04:48:20.397,A69-1602,65477,80.0,40.0,0,#90
457012,873,2021-07-23 04:48:28.576,A69-1602,65477,82.0,39.5,0,#A7
457012,874,2021-07-23 04:48:36.755,A69-1602,65477,82.0,39.0,0,#A1
457012,875,2021-07-23 04:48:44.934,A69-1602,65477,81.0,40.0,0,#97
457012,876,2021-07-23 04:48:53.761,STS,18354,547902,12.0,-103.0,0.6,4.7,0.00:-0.81:0.50,65.0,41.5,#98,232.8428931
457012,877,2021-07-23 04:48:53.113,A69-1602,65477,81.0,39.5,0,#9B
457012,878,2021-07-23 04:49:01.292,A69-1602,65477,80.5,39.5,0,#A2
457012,879,2021-07-23 04:49:09.471,A69-1602,65477,80.5,39.5,0,#AA
457012,880,2021-07-23 04:49:17.651,A69-1602,65477,82.0,39.5,0,#9E
457012,881,2021-07-23 04:49:25.830,A69-1602,65477,80.5,39.5,0,#A0
457012,882,2021-07-23 04:49:34.009,A69-1602,65477,80.0,40.0,0,#8D
457012,883,2021-07-23 04:49:42.188,A69-1602,65477,82.0,39.5,0,#A4
457012,884,2021-07-23 04:49:50.366,A69-1602,65477,81.5,40.0,0,#99
457012,885,2021-07-23 04:49:53.491,STS,18361,547958,12.0,-100.8,0.6,4.7,0.00:-0.81:0.47,58.5,34.0,#B1,292.574442
457012,886,2021-07-23 04:49:58.545,A69-1602,65477,81.5,39.5,0,#AF
