Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Scheduled Status (STS),Detection Count (DC),Ping Count (PC),Line Voltage (LV) [V],Internal Receiver Temperature,Detection Memory Used,Raw Memory Used,Tilt Information [G],Output Noise,Output PPM Noise,Distance (m),Tag GPS Coords,Sensor GPS Coords,Time (s),Time of Flight (s),Predicted Distance (m)
457012,073,2021-07-15 09:58:24.650,STS,6628,229162,11.6,-103.0,0.3,1.9,-0.19:-0.34:0.84,54.0,25.5,#98,10,"(34.109135, -117.71281)","(34.109172, -117.71241)",0.0,0.0,0.0
457012,078,2021-07-15 09:59:25.123,STS,6632,229198,11.6,-102.0,0.3,1.9,-0.19:-0.34:0.88,79.0,42.0,#A2,10,"(34.109135, -117.71281)","(34.109172, -117.71241)",60.473,3.219999999999997,4829.999999999995
457012,086,2021-07-15 10:00:24.745,STS,6640,229258,11.6,-103.0,0.3,1.9,-0.19:-0.34:0.88,74.5,45.5,#99,10,"(34.109135, -117.71281)","(34.109172, -117.71241)",120.095,5.588999999999995,8383.499999999993
457012,095,2021-07-15 10:01:24.463,STS,6647,229314,11.6,-103.0,0.3,1.9,-0.19:-0.34:0.88,54.0,30.5,#8A,10,"(34.109135, -117.71281)","(34.109172, -117.71241)",179.813,0.12500000000001776,187.50000000002666
457012,103,2021-07-15 10:02:24.113,STS,6654,229372,11.6,-103.0,0.3,1.9,-0.19:-0.34:0.84,75.0,31.0,#76,10,"(34.109135, -117.71281)","(34.109172, -117.71241)",239.463,2.271999999999986,3407.999999999979
457012,111,2021-07-15 10:03:24.774,STS,6662,229434,11.6,-103.0,0.3,1.9,-0.19:-0.34:0.84,73.0,44.5,#88,10,"(34.109135, -117.71281)","(34.109172, -117.71241)",300.124,5.680000000000014,8520.00000000002
