"['Times of Transmission', 8.179, 8.177, 8.179, 8.181, 8.18, 8.177, 8.179, 8.179, 8.179, 8.177, 8.178, 8.179, 8.182, 8.181, 8.181, 16.36, 8.179, 16.355, 8.179, 8.178, 8.179, 8.177, 8.179, 8.18, 8.18, 8.18, 8.18, 8.18, 8.181, 8.18, 8.18, 8.179, 16.359, 8.178, 8.178, 8.178, 8.178, 8.177, 8.178, 8.18, 8.181, 8.18, 8.179, 8.18, 8.18, 8.179, 8.179, 8.18, 8.179, 8.181, 8.179, 8.18, 8.179, 8.179, 8.18, 8.178, 16.356, 8.177, 8.177, 8.182, 8.18, 8.18, 8.181, 8.181, 16.359, 8.18, 8.179, 8.179, 8.177, 8.176, 8.177, 8.177, 8.178, 8.178, 8.18, 8.181, 8.18, 8.18, 8.18, 8.178, 16.356, 8.18, 8.18, 8.182, 8.18, 8.179, 8.178, 8.177, 8.179, 8.179, 16.363, 8.179, 8.179, 8.178, 8.177, 8.177, 8.177, 8.178, 8.179, 8.18, 8.181, 8.179, 8.181, 8.181, 8.18, 8.178, 8.181, 8.179, 8.179]"
"['Real Time of Transmission', 8.179, 16.358, 24.535, 32.714, 40.894999999999996, 49.074999999999996, 57.251999999999995, 65.431, 73.61, 81.789, 89.96600000000001, 98.144, 106.32300000000001, 114.50500000000001, 122.686, 130.86700000000002, 147.22700000000003, 155.40600000000003, 171.76100000000002, 179.94000000000003, 188.11800000000002, 196.29700000000003, 204.47400000000002, 212.65300000000002, 220.83300000000003, 229.01300000000003, 237.19300000000004, 245.37300000000005, 253.55300000000005, 261.73400000000004, 269.91400000000004, 278.09400000000005, 286.273, 302.632, 310.81, 318.988, 327.166, 335.344, 343.521, 351.699, 359.879, 368.06, 376.24, 384.419, 392.599, 400.779, 408.95799999999997, 417.13699999999994, 425.31699999999995, 433.4959999999999, 441.6769999999999, 449.8559999999999, 458.0359999999999, 466.21499999999986, 474.39399999999983, 482.57399999999984, 490.75199999999984, 507.10799999999983, 515.2849999999999, 523.4619999999999, 531.6439999999999, 539.8239999999998, 548.0039999999998, 556.1849999999998, 564.3659999999999, 580.7249999999999, 588.9049999999999, 597.0839999999998, 605.2629999999998, 613.4399999999998, 621.6159999999999, 629.7929999999999, 637.9699999999999, 646.1479999999999, 654.3259999999999, 662.5059999999999, 670.6869999999999, 678.8669999999998, 687.0469999999998, 695.2269999999997, 703.4049999999997, 719.7609999999997, 727.9409999999997, 736.1209999999996, 744.3029999999997, 752.4829999999996, 760.6619999999996, 768.8399999999996, 777.0169999999996, 785.1959999999996, 793.3749999999995, 809.7379999999996, 817.9169999999996, 826.0959999999995, 834.2739999999995, 842.4509999999996, 850.6279999999996, 858.8049999999996, 866.9829999999996, 875.1619999999996, 883.3419999999995, 891.5229999999996, 899.7019999999995, 907.8829999999996, 916.0639999999996, 924.2439999999996, 932.4219999999996, 940.6029999999996, 948.7819999999996]"
"['Predicted Times of Transmission', 8.70442201834862, 17.40884403669724, 26.11326605504586, 34.81768807339448, 43.5221100917431, 52.22653211009172, 60.930954128440334, 69.63537614678896, 78.33979816513758, 87.0442201834862, 95.74864220183481, 104.45306422018344, 113.15748623853206, 121.86190825688067, 130.5663302752293, 139.2707522935779, 147.97517431192654, 156.67959633027516, 165.38401834862378, 174.0884403669724, 182.792862385321, 191.49728440366962, 200.20170642201825, 208.90612844036687, 217.6105504587155, 226.31497247706412, 235.01939449541274, 243.72381651376134, 252.42823853210996, 261.1326605504586, 269.8370825688072, 278.5415045871558, 287.24592660550445, 295.9503486238531, 304.6547706422017, 313.3591926605503, 322.06361467889894, 330.76803669724757, 339.4724587155962, 348.1768807339448, 356.8813027522934, 365.585724770642, 374.2901467889906, 382.99456880733925, 391.6989908256879, 400.4034128440365, 409.1078348623851, 417.81225688073374, 426.51667889908236, 435.221100917431, 443.9255229357796, 452.62994495412823, 461.33436697247686, 470.0387889908255, 478.7432110091741, 487.44763302752267, 496.1520550458713, 504.8564770642199, 513.5608990825685, 522.2653211009172, 530.9697431192658, 539.6741651376144, 548.378587155963, 557.0830091743117, 565.7874311926603, 574.4918532110089, 583.1962752293575, 591.9006972477061, 600.6051192660548, 609.3095412844034, 618.013963302752, 626.7183853211006, 635.4228073394493, 644.1272293577979, 652.8316513761465, 661.5360733944951, 670.2404954128438, 678.9449174311924, 687.649339449541, 696.3537614678896, 705.0581834862381, 713.7626055045868, 722.4670275229354, 731.171449541284, 739.8758715596326, 748.5802935779813, 757.2847155963299, 765.9891376146785, 774.6935596330271, 783.3979816513757, 792.1024036697244, 800.806825688073, 809.5112477064216, 818.2156697247702, 826.9200917431189, 835.6245137614675, 844.3289357798161, 853.0333577981647, 861.7377798165134, 870.442201834862, 879.1466238532106, 887.8510458715592, 896.5554678899078, 905.2598899082565, 913.9643119266051, 922.6687339449537, 931.3731559633023, 940.077577981651, 948.7819999999996]"
"['Error', 0.5254220183486193, 1.0508440366972387, 1.5782660550458587, 2.10368807339448, 2.6271100917431056, 3.151532110091722, 3.6789541284403384, 4.2043761467889595, 4.729798165137581, 5.255220183486202, 5.782642201834804, 6.30906422018343, 6.834486238532051, 7.356908256880658, 7.880330275229284, 8.403752293577895, 0.7481743119265047, 1.2735963302751259, -6.376981651376241, -5.85155963302762, -5.325137614679022, -4.799715596330401, -4.27229357798177, -3.746871559633149, -3.222449541284533, -2.6980275229359165, -2.1736055045873, -1.6491834862387122, -1.124761467890096, -0.6013394495414559, -0.07691743119283956, 0.4475045871557768, 0.9729266055044263, -6.681651376146931, -6.155229357798305, -5.628807339449679, -5.102385321101053, -4.575963302752427, -4.048541284403825, -3.522119266055199, -2.9976972477066397, -2.4742752293579997, -1.9498532110093834, -1.4244311926607338, -0.9000091743121175, -0.3755871559635011, 0.14983486238514843, 0.675256880733798, 1.1996788990824143, 1.7251009174310639, 2.248522935779704, 2.7739449541283534, 3.2983669724769697, 3.8237889908256193, 4.349211009174269, 4.873633027522828, 5.400055045871454, -2.251522935779917, -1.7241009174313149, -1.1966788990827126, -0.6742568807341058, -0.14983486238543264, 0.37458715596324055, 0.8980091743118237, 1.4214311926604069, -6.233146788991007, -5.708724770642334, -5.1833027522936845, -4.657880733945035, -4.130458715596433, -3.602036697247854, -3.074614678899252, -2.5471926605506496, -2.0207706422020237, -1.4943486238533978, -0.9699266055047246, -0.4465045871561415, 0.0779174311925317, 0.6023394495412049, 1.126761467889878, 1.6531834862383903, -5.998394495412981, -5.473972477064308, -4.949550458715635, -4.427128440367028, -3.9027064220183547, -3.377284403669705, -2.8508623853210793, -2.323440366972477, -1.7980183486238275, -1.272596330275178, -8.931174311926611, -8.405752293577962, -7.880330275229312, -7.353908256880686, -6.826486238532084, -6.299064220183482, -5.771642201834879, -5.2452201834862535, -4.719798165137604, -4.195376146788931, -3.6719541284403476, -3.146532110091698, -2.623110091743115, -2.099688073394532, -1.5752660550458586, -1.0488440366972327, -0.5254220183486495, 0.0]"
