Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Scheduled Status (STS),Detection Count (DC),Ping Count (PC),Line Voltage (LV) [V],Internal Receiver Temperature,Detection Memory Used,Raw Memory Used,Tilt Information [G],Output Noise,Output PPM Noise,Tag GPS Coords,Sensor GPS Coords,Time (s),Distance (m),Time of Flight (s),Predicted Distance (m)
457049,950,2021-07-22 12:58:00.485,STS,2866,23255,12.6,28.1,0.1,0.2,-0.94:0.06:-0.41,69.5,42.0,#0A
457049,959,2021-07-22 12:59:00.219,STS,2873,23311,12.6,28.1,0.1,0.2,-0.94:0.06:-0.41,52.5,27.0,#01
457049,967,2021-07-22 13:00:00.875,STS,2880,23372,12.4,28.2,0.1,0.2,-0.94:0.06:-0.41,76.0,42.0,#FD
457049,975,2021-07-22 13:01:00.514,STS,2888,23431,12.6,28.2,0.1,0.2,-0.94:0.06:-0.41,68.0,42.5,#FF
457049,984,2021-07-22 13:02:00.243,STS,2895,23487,12.6,28.2,0.1,0.2,-0.94:0.06:-0.41,52.0,26.5,#03
457049,992,2021-07-22 13:03:00.900,STS,2902,23548,12.4,28.2,0.1,0.2,-0.94:0.06:-0.41,74.0,39.0,#F7
457049,001,2021-07-22 13:04:00.623,STS,2910,23607,12.4,28.2,0.1,0.2,-0.94:0.06:-0.41,65.5,41.0,#E0
457049,009,2021-07-22 13:05:00.284,STS,2917,23663,12.6,28.2,0.1,0.2,-0.94:0.06:-0.41,53.0,28.5,#F9
457049,017,2021-07-22 13:06:00.950,STS,2924,23724,12.4,28.2,0.1,0.2,-0.94:0.06:-0.41,76.0,38.0,#F4
457049,026,2021-07-22 13:07:00.662,STS,2932,23783,12.4,28.2,0.1,0.2,-0.94:0.06:-0.41,65.0,41.0,#F1
457049,034,2021-07-22 13:08:00.307,STS,2939,23839,12.6,28.2,0.1,0.2,-0.94:0.06:-0.41,55.0,31.5,#FB
457049,042,2021-07-22 13:09:00.967,STS,2946,23901,12.4,28.2,0.1,0.2,-0.94:0.06:-0.41,77.5,38.0,#04
457049,051,2021-07-22 13:10:00.684,STS,2954,23959,12.6,28.1,0.1,0.2,-0.94:0.06:-0.41,63.0,39.0,#FC
457049,059,2021-07-22 13:11:00.326,STS,2961,24015,12.4,28.2,0.1,0.2,-0.94:0.06:-0.41,51.0,25.0,#E3
457049,067,2021-07-22 13:12:00.976,STS,2968,24077,12.4,28.2,0.1,0.2,-0.94:0.06:-0.41,77.0,40.0,#02
