Times of Transmission,8.18,8.179,8.179,8.179,8.179,8.18,8.178,8.18,8.178,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.179,8.178,8.18,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.178,8.179,8.179,8.18,8.178,8.18,8.179,8.179,8.179
Real Time of Transmission,8.18,16.359,24.538000000000004,32.717000000000006,40.89600000000001,49.07600000000001,57.254000000000005,65.434,73.612,81.791,89.97,98.149,106.328,114.50800000000001,122.68700000000001,130.866,139.04500000000002,147.22400000000002,155.40300000000002,163.58100000000002,171.76100000000002,179.94000000000003,188.11900000000003,196.29800000000003,204.47700000000003,212.65600000000003,220.83500000000004,229.01500000000004,237.19300000000004,245.37200000000004,253.55100000000004,261.73100000000005,269.90900000000005,278.08900000000006,286.26800000000003,294.447,302.626
Predicted Times of Transmission,8.17907142857143,16.35814285714286,24.53721428571429,32.71628571428572,40.89535714285715,49.07442857142858,57.2535,65.43257142857144,73.61164285714287,81.7907142857143,89.96978571428572,98.14885714285715,106.32792857142859,114.507,122.68607142857144,130.86514285714287,139.0442142857143,147.22328571428574,155.40235714285717,163.5814285714286,171.7605,179.93957142857144,188.11864285714287,196.2977142857143,204.47678571428574,212.65585714285717,220.8349285714286,229.014,237.19307142857144,245.37214285714288,253.5512142857143,261.73028571428574,269.9093571428572,278.0884285714286,286.26750000000004,294.4465714285715,302.6256428571429
Error,0.0009285714285702795,0.0008571428571428896,0.0007857142857154997,0.0007142857142881098,0.0006428571428571672,0.0015714285714309995,0.0005000000000023874,0.0014285714285620088,0.00035714285712629135,0.00028571428569534874,0.00021428571427861698,0.00014285714284767437,7.142857141673176e-05,0.0010000000000047748,0.0009285714285738322,0.0008571428571428896,0.000785714285711947,0.0007142857142810044,0.0006428571428500618,-0.00042857142858565567,0.0005000000000165983,0.00042857142858565567,0.00035714285715471306,0.00028571428572377044,0.00021428571429282783,0.00014285714286188522,7.142857143094261e-05,0.0010000000000331966,-7.14285714025209e-05,-0.0001428571428334635,-0.00021428571426440612,0.0007142857143094261,-0.00035714285712629135,0.0005714285714475409,0.0004999999999881766,0.00042857142852881225,0.00035714285706944793
Internal Computer Clock,0.003637100000000615,5.417696300000001,13.609842900000002,21.8174591,30.024667,37.208602500000005,45.400252300000005,46.6644713,53.8479056,62.055331900000006,70.24789419999999,78.455179,86.646942,94.85415479999999,103.0620264,106.3419698,111.49442909999999,119.70098359999999,127.8928457,136.0846694,144.2922497,152.499623,160.6916074,166.0195983,168.1307985,176.3230029,184.53089500000002,192.72290270000002,200.92967860000002,209.1369414,217.32983190000002,225.6975884,225.77666200000002,233.98403810000002,242.1919951,250.38377870000002,258.59163889999996,266.7835977,274.9914004,283.198519,286.47838709999996,291.6301762,299.83729289999997
