457049,521,2021-07-22 19:05:04.148,STS,4788,40545,12.4,21.6,0.1,0.3,-0.69:0.09:-0.75,61.0,34.0,#06,44.4441583
457049,522,2021-07-22 19:06:04.373,STS,4788,40545,12.4,21.6,0.1,0.3,-0.69:0.16:-0.75,59.5,33.5,#16,104.6671903
457049,523,2021-07-22 19:07:04.598,STS,4788,40545,12.4,21.6,0.1,0.3,-0.75:0.09:-0.72,56.0,33.5,#15,164.9051355
457049,524,2021-07-22 19:08:04.824,STS,4788,40545,12.6,21.6,0.1,0.3,-0.75:0.12:-0.69,62.0,34.0,#0A,225.12807519999998
