Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Scheduled Status (STS),Detection Count (DC),Ping Count (PC),Line Voltage (LV) [V],Internal Receiver Temperature,Detection Memory Used,Raw Memory Used,Tilt Information [G],Output Noise,Output PPM Noise,Tag GPS Coords,Sensor GPS Coords,Time (s),Distance (m),Time of Flight (s),Predicted Distance (m)
457012,047,2021-07-22 12:58:24.841,STS,13317,472804,11.6,-103.0,0.5,4.1,0.00:-0.88:0.31,53.5,24.0,#84
457012,055,2021-07-22 12:59:24.482,STS,13324,472866,11.6,-103.0,0.5,4.1,0.00:-0.88:0.31,73.0,39.5,#93
457012,064,2021-07-22 13:00:25.204,STS,13332,472924,11.6,-103.0,0.5,4.1,0.00:-0.88:0.31,54.5,32.5,#76
457012,072,2021-07-22 13:01:24.854,STS,13339,472980,11.6,-103.0,0.5,4.1,0.00:-0.91:0.31,59.0,37.5,#88
457012,080,2021-07-22 13:02:24.503,STS,13346,473042,11.8,-103.0,0.5,4.1,0.00:-0.88:0.31,73.0,38.0,#73
457012,089,2021-07-22 13:03:25.231,STS,13354,473100,11.8,-103.0,0.5,4.1,0.00:-0.91:0.31,53.5,27.5,#76
457012,097,2021-07-22 13:04:24.880,STS,13361,473157,11.6,-103.0,0.5,4.1,0.00:-0.91:0.31,53.0,22.0,#78
457012,105,2021-07-22 13:05:24.524,STS,13368,473218,11.6,-103.0,0.5,4.1,0.00:-0.91:0.31,74.5,40.0,#77
457012,114,2021-07-22 13:06:25.253,STS,13376,473276,11.8,-103.0,0.5,4.1,0.00:-0.88:0.31,58.0,37.5,#8B
457012,122,2021-07-22 13:07:24.900,STS,13383,473333,11.8,-103.0,0.5,4.1,0.00:-0.88:0.31,59.5,35.0,#80
457012,130,2021-07-22 13:08:24.544,STS,13390,473394,11.6,-103.0,0.5,4.1,0.00:-0.88:0.31,73.0,41.5,#80
457012,139,2021-07-22 13:09:25.274,STS,13398,473452,11.6,-103.0,0.5,4.1,0.00:-0.88:0.31,54.0,29.5,#93
457012,147,2021-07-22 13:10:24.924,STS,13405,473509,11.6,-103.0,0.5,4.1,0.00:-0.88:0.31,53.5,25.0,#7E
457012,155,2021-07-22 13:11:24.564,STS,13412,473572,11.6,-103.0,0.5,4.1,0.00:-0.91:0.31,72.5,40.0,#74
457012,164,2021-07-22 13:12:25.287,STS,13420,473629,11.6,-103.0,0.5,4.1,0.00:-0.91:0.31,53.5,30.0,#78
