Times of Transmission,8.179,16.358,8.179,8.18,8.179,8.179,8.179,16.358,40.897,32.715,81.793,16.357,16.358,8.179,16.358,8.179,8.179,8.182,8.179,24.537,24.538,24.538,8.178,32.717,8.179,40.896,8.179,8.178,8.18,16.357,24.537,40.896
Real Time of Transmission,8.179,24.537,32.716,40.896,49.075,57.254000000000005,65.433,81.79100000000001,122.68800000000002,155.40300000000002,237.19600000000003,253.55300000000003,269.911,278.09,294.448,302.62699999999995,310.8059999999999,318.98799999999994,327.1669999999999,351.7039999999999,376.2419999999999,400.7799999999999,408.9579999999999,441.6749999999999,449.85399999999987,490.7499999999999,498.92899999999986,507.10699999999986,515.2869999999998,531.6439999999998,556.1809999999998,597.0769999999998
Predicted Times of Transmission,8.17907142857143,16.35814285714286,24.53721428571429,32.71628571428572,40.89535714285715,49.07442857142858,57.2535,65.43257142857144,73.61164285714287,81.7907142857143,89.96978571428572,98.14885714285715,106.32792857142859,114.507,122.68607142857144,130.86514285714287,139.0442142857143,147.22328571428574,155.40235714285717,163.5814285714286,171.7605,179.93957142857144,188.11864285714287,196.2977142857143,204.47678571428574,212.65585714285717,220.8349285714286,229.014,237.19307142857144,245.37214285714288,253.5512142857143,261.73028571428574
Error,-7.142857142916625e-05,8.17885714285714,8.178785714285713,0.0006428571428536145,0.0005714285714226719,0.0004999999999988347,0.0004285714285749975,0.0001428571428583325,0.0003214285714285836,7.142857142817939e-05,0.00016269841269947151,9.398496240520833e-05,8.214285714203129e-05,7.857142856906307e-05,6.802721088204424e-05,6.462585033636022e-05,6.12244897906762e-05,0.00020068027210417059,0.00019727891155848658,0.00017080745340930756,0.00018857142856646192,0.0002037037036992815,0.00016402116401647714,0.00017142857142360413,0.0001690476190416253,0.00016806722688651334,0.00016596638654947323,0.00013445378150724624,0.00016176470587539297,0.00012448979591062376,0.0001119691119625549,0.0001167247386688283
Internal Computer Clock,0.01880080000000106,4.237836899999998,16.669422199999996,21.8216024,29.0050809,37.1971755,45.40496470000001,53.6124281,61.804608,76.2839246,78.38038060000001,119.11492760000002,136.6348457,151.9465839,196.9057147,233.5768147,249.91234630000002,256.2479934,266.4876201,274.6796802,291.0152152,299.2232201,307.4149766,315.6226373,316.8864702,323.0465806,348.53390410000003,372.9973721,376.2931251,396.6927796,404.8845971,436.6443599,437.7316566,445.9238489,486.6426303,494.85042860000004,496.09863750000005,503.28235709999996,511.4899155,527.8098838,552.2888528,556.5930599,593.2485949
