Times of Transmission,24.537,24.541,8.179,40.894,8.179,32.716,16.359,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,24.537,8.179,8.179,8.18,8.179,8.179,8.179,16.358,8.18,8.178,8.179,8.18,81.791,8.179,8.179,16.358,8.179,8.179,8.179,8.179,8.18,8.179,8.181,8.179,8.18,24.536,8.18,8.179
Real Time of Transmission,24.537,49.078,57.257000000000005,98.15100000000001,106.33000000000001,139.04600000000002,155.40500000000003,163.58400000000003,171.76300000000003,179.94200000000004,188.12100000000004,196.30000000000004,204.47900000000004,212.65800000000004,220.83800000000005,229.01700000000005,237.19600000000005,261.73300000000006,269.91200000000003,278.091,286.271,294.45,302.62899999999996,310.80799999999994,327.16599999999994,335.34599999999995,343.52399999999994,351.7029999999999,359.8829999999999,441.6739999999999,449.8529999999999,458.03199999999987,474.3899999999999,482.56899999999985,490.7479999999998,498.9269999999998,507.10599999999977,515.2859999999997,523.4649999999997,531.6459999999997,539.8249999999997,548.0049999999997,572.5409999999997,580.7209999999997,588.8999999999996
Predicted Times of Transmission,8.17907142857143,16.35814285714286,24.53721428571429,32.71628571428572,40.89535714285715,49.07442857142858,57.2535,65.43257142857144,73.61164285714287,81.7907142857143,89.96978571428572,98.14885714285715,106.32792857142859,114.507,122.68607142857144,130.86514285714287,139.0442142857143,147.22328571428574,155.40235714285717,163.5814285714286,171.7605,179.93957142857144,188.11864285714287,196.2977142857143,204.47678571428574,212.65585714285717,220.8349285714286,229.014,237.19307142857144,245.37214285714288,253.5512142857143,261.73028571428574,269.9093571428572,278.0884285714286,286.26750000000004,294.4465714285715,302.6256428571429,310.80471428571434,318.9837857142858,327.1628571428572,335.3419285714286,343.521,351.70007142857145,359.8791428571429,368.0582142857143
Error,8.17885714285714,0.0008928571428565846,0.0008750000000006253,0.000267857142857153,0.0002589285714282852,0.00016233766233885274,0.0002202380952394852,0.00021428571428690665,0.0002083333333343281,0.00020238095238174955,0.00019642857143035522,0.00019047619047777667,0.00018452380952519812,0.00017857142857380381,0.0002559523809549565,0.00025000000000237793,0.0002440476190497994,0.00019387755102227646,0.00018877551020375044,0.0001836734693852244,0.0002499999999996711,0.0002448979591811451,0.00023979591836261908,0.00023469387754409304,0.00020952380951726467,0.00027142857142218685,0.000199999999993139,0.00019523809523107615,0.0002571428571359983,0.00017261904761411984,0.00016964285713664631,0.00016666666665917282,0.0001542857142784726,0.00015142857142009803,0.00014857142856172345,0.00014571428570334889,0.0001428571428449743,0.00017999999998565385,0.0001771428571272793,0.00025428571427156045,0.0002514285714154596,0.00028857142855613914,0.00022222222220999352,0.0002566137565995116,0.0002539682539528685
Internal Computer Clock,0.007247100000000728,5.840094999999998,30.303565799999998,54.7831468,56.0312325,63.21495899999999,103.95001539999998,112.15758360000001,116.4613421,144.98912239999999,161.3244056,169.5321643,175.8680427,177.9642478,186.1717751,194.3641037,202.5715193,210.7792716,218.9713687,227.1787574,235.5466995,235.62673,242.81044579999997,268.2980593,276.4901765,283.6739729,291.8817335,296.1852439,300.3292404,308.5230533,316.7288686,333.0645331,341.2562817,349.4641397,355.8001557,357.9116055,366.1036668,416.150438,447.733672,455.9416451,464.1492222,475.5570283,480.7093097,488.9169791,497.1245029,505.31659940000003,513.524227,521.7163132000001,529.9239244,536.2595913,537.3475932,545.5551225,553.7471141000001,578.2110116,586.4186225000001,594.6262220000001,595.8744879000001
