457049,884,2021-07-23 07:05:53.914,STS,9043,75844,12.4,18.7,0.3,0.6,-0.59:-0.12:-0.81,72.5,33.0,#49,0.005927700000000868
457049,885,2021-07-23 07:05:54.268,A69-1602,65477,62.0,32.5,0,#A4
457049,886,2021-07-23 07:06:02.446,A69-1602,65477,64.0,32.5,0,#9F
457049,887,2021-07-23 07:06:10.626,A69-1602,65477,64.0,32.0,0,#9A
457049,888,2021-07-23 07:06:18.805,A69-1602,65477,60.5,31.5,0,#A7
457049,889,2021-07-23 07:06:26.984,A69-1602,65477,60.0,32.0,0,#A6
457049,890,2021-07-23 07:06:43.342,A69-1602,65477,56.0,32.0,0,#96
457049,891,2021-07-23 07:06:51.521,A69-1602,65477,62.5,32.0,0,#97
457049,892,2021-07-23 07:06:53.585,STS,9050,75901,12.4,18.6,0.3,0.6,-0.59:-0.12:-0.81,73.0,31.0,#3E,50.3249577
457049,893,2021-07-23 07:06:59.700,A69-1602,65477,61.5,32.0,0,#9F
457049,894,2021-07-23 07:07:16.058,A69-1602,65477,61.5,32.0,0,#A0
457049,895,2021-07-23 07:07:32.416,A69-1602,65477,63.0,32.0,0,#9A
457049,896,2021-07-23 07:07:40.595,A69-1602,65477,62.0,32.0,0,#A1
457049,897,2021-07-23 07:07:48.774,A69-1602,65477,59.5,32.0,0,#B4
457049,898,2021-07-23 07:07:53.113,STS,9055,75957,12.4,18.6,0.3,0.6,-0.56:-0.16:-0.81,72.5,30.0,#4C,109.8437669
457049,899,2021-07-23 07:07:56.953,A69-1602,65477,58.0,32.0,0,#AE
457049,900,2021-07-23 07:08:05.132,A69-1602,65477,57.0,32.0,0,#8C
457049,901,2021-07-23 07:08:13.311,A69-1602,65477,60.5,31.5,0,#8E
457049,902,2021-07-23 07:08:21.490,A69-1602,65477,60.0,32.0,0,#8D
457049,903,2021-07-23 07:08:29.669,A69-1602,65477,60.0,32.0,0,#9E
457049,904,2021-07-23 07:08:37.849,A69-1602,65477,58.0,32.5,0,#AA
457049,905,2021-07-23 07:08:46.028,A69-1602,65477,59.0,32.0,0,#9C
457049,906,2021-07-23 07:08:53.791,STS,9062,76020,12.4,18.6,0.3,0.6,-0.62:-0.09:-0.81,73.0,32.5,#3D,170.5296644
457049,907,2021-07-23 07:08:54.207,A69-1602,65477,60.5,32.5,0,#9E
457049,908,2021-07-23 07:09:18.744,A69-1602,65477,55.5,32.5,0,#AA
457049,909,2021-07-23 07:09:35.105,A69-1602,65477,54.0,32.5,0,#9B
457049,910,2021-07-23 07:09:51.464,A69-1602,65477,60.5,32.5,0,#9B
457049,911,2021-07-23 07:09:53.244,STS,9066,76078,12.4,18.7,0.3,0.6,-0.53:-0.19:-0.81,73.0,31.0,#40,229.9839637
457049,912,2021-07-23 07:09:59.642,A69-1602,65477,60.0,32.5,0,#9E
457049,913,2021-07-23 07:10:07.821,A69-1602,65477,61.0,32.5,0,#90
457049,914,2021-07-23 07:10:16.000,A69-1602,65477,61.0,32.0,0,#81
457049,915,2021-07-23 07:10:24.179,A69-1602,65477,64.0,32.0,0,#95
457049,916,2021-07-23 07:10:32.359,A69-1602,65477,62.5,32.0,0,#98
457049,917,2021-07-23 07:10:40.538,A69-1602,65477,66.0,32.0,0,#96
457049,918,2021-07-23 07:10:48.717,A69-1602,65477,61.0,32.0,0,#99
457049,919,2021-07-23 07:10:53.932,STS,9073,76135,12.4,18.7,0.3,0.6,-0.56:-0.12:-0.81,73.0,30.0,#37,290.67017500000003
457049,920,2021-07-23 07:10:56.896,A69-1602,65477,65.0,33.0,0,#9E
457049,921,2021-07-23 07:11:05.075,A69-1602,65477,62.5,32.5,0,#95
457049,922,2021-07-23 07:11:13.255,A69-1602,65477,60.5,32.0,0,#8E
457049,923,2021-07-23 07:11:21.434,A69-1602,65477,64.5,32.0,0,#91
457049,924,2021-07-23 07:11:29.613,A69-1602,65477,66.5,32.5,0,#A0
457049,925,2021-07-23 07:11:37.792,A69-1602,65477,62.5,32.0,0,#9F
457049,926,2021-07-23 07:11:45.971,A69-1602,65477,66.0,31.5,0,#A1
457049,927,2021-07-23 07:11:53.593,STS,9080,76196,12.4,18.7,0.3,0.6,-0.56:-0.16:-0.81,72.5,32.0,#49,350.3323957
457049,928,2021-07-23 07:11:54.150,A69-1602,65477,65.0,31.5,0,#97
457049,929,2021-07-23 07:12:02.329,A69-1602,65477,66.5,31.5,0,#A0
457049,930,2021-07-23 07:12:10.508,A69-1602,65477,68.0,32.0,0,#8F
457049,931,2021-07-23 07:12:18.688,A69-1602,65477,67.5,32.0,0,#A5
457049,932,2021-07-23 07:12:26.867,A69-1602,65477,70.0,32.0,0,#99
457049,933,2021-07-23 07:12:43.225,A69-1602,65477,64.5,32.5,0,#9A
457049,934,2021-07-23 07:12:51.404,A69-1602,65477,65.5,32.5,0,#9A
457049,935,2021-07-23 07:12:53.255,STS,9087,76254,12.4,18.7,0.3,0.6,-0.59:-0.12:-0.81,72.5,30.5,#48,409.99451020000004
457049,936,2021-07-23 07:12:59.583,A69-1602,65477,68.0,32.0,0,#A5
457049,937,2021-07-23 07:13:07.763,A69-1602,65477,66.5,32.5,0,#A8
457049,938,2021-07-23 07:13:15.942,A69-1602,65477,70.0,33.5,0,#9E
457049,939,2021-07-23 07:13:24.121,A69-1602,65477,68.5,34.5,0,#A1
457049,940,2021-07-23 07:13:32.300,A69-1602,65477,62.0,33.5,0,#8B
457049,941,2021-07-23 07:13:40.479,A69-1602,65477,66.0,33.0,0,#9B
457049,942,2021-07-23 07:13:53.865,STS,9093,76311,12.4,18.7,0.3,0.6,-0.59:-0.19:-0.78,73.0,30.5,#4E,470.6013497
457049,943,2021-07-23 07:13:56.837,A69-1602,65477,65.0,32.0,0,#A0
