Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Scheduled Status (STS),Detection Count (DC),Ping Count (PC),Line Voltage (LV) [V],Internal Receiver Temperature,Detection Memory Used,Raw Memory Used,Tilt Information [G],Output Noise,Output PPM Noise
457012,038,2021-07-08 19:22:17.348,STS,2189,32710,11.8,-103.0,0.1,0.3,0.03:-0.75:0.56,55.0,27.5,#2A,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,046,2021-07-08 19:23:18.013,STS,2196,32772,11.6,-103.0,0.1,0.3,0.00:-0.75:0.56,76.0,40.0,#1A,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
