Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Scheduled Status (STS),Detection Count (DC),Ping Count (PC),Line Voltage (LV) [V],Internal Receiver Temperature,Detection Memory Used,Raw Memory Used,Tilt Information [G],Output Noise,Output PPM Noise
457012,727,2021-06-25 13:36:41.806,STS,1313,14892,12.0,-103.0,0.1,0.1,-0.03:0.06:0.97,79.0,43.0,#1C,1,"9,9"
457012,736,2021-06-25 13:37:41.546,STS,1321,14951,12.0,-103.0,0.1,0.1,-0.03:0.06:0.97,75.5,43.0,#1A,1,"9,9"
457012,744,2021-06-25 13:38:41.220,STS,1328,15007,12.0,-103.0,0.1,0.1,-0.03:0.06:0.97,74.5,38.5,#17,1,"9,9"
457012,752,2021-06-25 13:39:41.903,STS,1335,15070,12.0,-103.0,0.1,0.1,-0.03:0.06:0.97,80.0,46.5,#14,1,"9,9"
457012,761,2021-06-25 13:40:41.642,STS,1343,15128,12.0,-103.0,0.1,0.1,-0.03:0.06:0.97,75.0,40.5,#0D,1,"9,9"
457012,769,2021-06-25 13:41:41.310,STS,1350,15185,12.0,-103.0,0.1,0.1,-0.03:0.06:0.97,74.5,38.5,#1A,1,"9,9"
457012,777,2021-06-25 13:42:41.993,STS,1357,15247,12.0,-103.0,0.1,0.1,-0.03:0.06:0.97,79.5,43.0,#2D,1,"9,9"
457012,786,2021-06-25 13:43:41.734,STS,1365,15305,12.0,-103.0,0.1,0.1,-0.03:0.06:0.97,74.5,40.5,#1E,1,"9,9"
457012,794,2021-06-25 13:44:41.404,STS,1372,15363,12.0,-103.0,0.1,0.1,-0.03:0.06:0.97,74.5,38.5,#21,1,"9,9"
457012,802,2021-06-25 13:45:42.089,STS,1379,15426,12.0,-103.0,0.1,0.1,-0.03:0.06:0.97,78.0,42.5,#23,1,"9,9"
457012,811,2021-06-25 13:46:41.830,STS,1387,15484,12.0,-103.0,0.1,0.1,-0.03:0.06:0.97,74.0,40.0,#15,1,"9,9"
