Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Transmitter Code-Space,Transmitter ID Number,Signal Level (dB),Noise-Level (dB),Channel,Distance (m),Sensor GPS Coords,Tag GPS Coords
457012,092,2021-07-08 19:29:18.854,A69-1602,65477,82.5,38.0,0,#A5,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,093,2021-07-08 19:29:27.033,A69-1602,65477,82.0,37.0,0,#95,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,094,2021-07-08 19:29:35.211,A69-1602,65477,82.0,35.5,0,#96,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,095,2021-07-08 19:29:43.391,A69-1602,65477,82.0,36.0,0,#9B,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,096,2021-07-08 19:29:51.570,A69-1602,65477,82.5,37.0,0,#A0,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,097,2021-07-08 19:29:59.749,A69-1602,65477,82.0,35.5,0,#AF,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,098,2021-07-08 19:30:07.928,A69-1602,65477,82.0,37.0,0,#9D,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,099,2021-07-08 19:30:16.107,A69-1602,65477,82.5,37.0,0,#98,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,101,2021-07-08 19:30:24.287,A69-1602,65477,82.5,38.5,0,#96,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,102,2021-07-08 19:30:32.466,A69-1602,65477,82.5,36.5,0,#93,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,103,2021-07-08 19:30:40.645,A69-1602,65477,82.0,39.0,0,#8B,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,104,2021-07-08 19:30:48.824,A69-1602,65477,82.5,38.0,0,#97,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,105,2021-07-08 19:30:57.003,A69-1602,65477,81.5,37.0,0,#8B,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,106,2021-07-08 19:31:05.182,A69-1602,65477,82.0,37.0,0,#8A,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,107,2021-07-08 19:31:13.361,A69-1602,65477,82.0,36.5,0,#8D,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
