Times of Transmission,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.18,8.179,8.179,16.358,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.179,8.179,8.179,16.358,8.179,8.182,8.179,8.18,8.179,32.715,8.18,40.896
Real Time of Transmission,8.179,16.358,24.538,32.717,40.896,49.075,57.254000000000005,65.433,73.613,81.792,89.971,98.15,106.32900000000001,114.50900000000001,122.68800000000002,130.86700000000002,139.04700000000003,147.22600000000003,155.40500000000003,171.76300000000003,179.94200000000004,188.12100000000004,196.30000000000004,204.47900000000004,212.65800000000004,220.83700000000005,229.01700000000005,237.19600000000005,245.37500000000006,253.55400000000006,261.73300000000006,269.91300000000007,278.09200000000004,286.271,294.45,302.62899999999996,310.80799999999994,318.9869999999999,327.1659999999999,343.5239999999999,351.70299999999986,359.8849999999999,368.06399999999985,376.24399999999986,384.42299999999983,417.1379999999998,425.3179999999998,466.2139999999998
Predicted Times of Transmission,8.17907142857143,16.35814285714286,24.53721428571429,32.71628571428572,40.89535714285715,49.07442857142858,57.2535,65.43257142857144,73.61164285714287,81.7907142857143,89.96978571428572,98.14885714285715,106.32792857142859,114.507,122.68607142857144,130.86514285714287,139.0442142857143,147.22328571428574,155.40235714285717,163.5814285714286,171.7605,179.93957142857144,188.11864285714287,196.2977142857143,204.47678571428574,212.65585714285717,220.8349285714286,229.014,237.19307142857144,245.37214285714288,253.5512142857143,261.73028571428574,269.9093571428572,278.0884285714286,286.26750000000004,294.4465714285715,302.6256428571429,310.80471428571434,318.9837857142858,327.1628571428572,335.3419285714286,343.521,351.70007142857145,359.8791428571429,368.0582142857143,376.23728571428575,384.4163571428572,392.5954285714286
Error,-7.142857142916625e-05,-0.0001428571428583325,0.000785714285711947,0.0007142857142810044,0.0006428571428500618,0.0005714285714262246,0.0005000000000023874,0.0004285714285714448,0.0013571428571310662,0.0012857142857001236,0.0012142857142833918,0.0011428571428524492,0.0010714285714215066,0.0020000000000095497,0.001928571428578607,0.0018571428571476645,0.0027857142857214967,0.002714285714290554,0.0026428571428596115,0.002500000000001279,0.002428571428598758,0.0023571428571678155,0.002285714285736873,0.0022142857143059302,0.0021428571428749876,0.002071428571444045,0.0030000000000178773,0.0029285714286153564,0.0028571428571844137,0.002785714285753471,0.0027142857143225285,0.0036428571428963608,0.0035714285714369964,0.003499999999977632,0.003428571428518268,0.0033571428570589035,0.003285714285599539,0.003214285714140175,0.0031428571426808105,0.001499999999911239,0.0014642857142099786,0.0029285714285016695,0.0028928571427719874,0.0033571428570589035,0.0033214285713292213,0.0010714285713824268,0.0012571428570971933,0.0007698412698166931
#8D,#96,#93,#91,#83,37.445716399999995,#8C,#93,#8F,#88,#85,#81,#99,#97,97.2038272,#91,#85,#95,#93,#95,#8C,#93,156.8814417,#9B,#8A,#84,#98,#8E,#95,217.4870104,#98,#98,#90,#98,#8F,#82,#8A,#87,277.2444175,#92,#98,#95,#9F,#9B,#95,#93,336.9212641,#84,#91,#92,#98,#93,#99,397.5411815,#91,#91,456.8643597,#88
