Times of Transmission,8.179,8.179,8.179,8.179,8.18,8.181,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.178,8.179,8.179,8.18,8.178,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.179,8.18,8.178,8.179,8.179,8.18,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179
Real Time of Transmission,8.179,16.358,24.537,32.716,40.896,49.077,57.256,65.435,73.614,81.793,89.97200000000001,98.15100000000001,106.33000000000001,114.51000000000002,122.68800000000002,130.86700000000002,139.04600000000002,147.22600000000003,155.40400000000002,163.58300000000003,171.76200000000003,179.94200000000004,188.12100000000004,196.30000000000004,204.47900000000004,212.65800000000004,220.83800000000005,229.01700000000005,237.19600000000005,245.37500000000006,253.55400000000006,261.73300000000006,269.91300000000007,278.09100000000007,286.27000000000004,294.449,302.629,310.808,318.98699999999997,327.16599999999994,335.34599999999995,343.5249999999999,351.7039999999999,359.88299999999987,368.06199999999984,376.24199999999985,384.4209999999998,392.5999999999998,400.77899999999977
Predicted Times of Transmission,8.17907142857143,16.35814285714286,24.53721428571429,32.71628571428572,40.89535714285715,49.07442857142858,57.2535,65.43257142857144,73.61164285714287,81.7907142857143,89.96978571428572,98.14885714285715,106.32792857142859,114.507,122.68607142857144,130.86514285714287,139.0442142857143,147.22328571428574,155.40235714285717,163.5814285714286,171.7605,179.93957142857144,188.11864285714287,196.2977142857143,204.47678571428574,212.65585714285717,220.8349285714286,229.014,237.19307142857144,245.37214285714288,253.5512142857143,261.73028571428574,269.9093571428572,278.0884285714286,286.26750000000004,294.4465714285715,302.6256428571429,310.80471428571434,318.9837857142858,327.1628571428572,335.3419285714286,343.521,351.70007142857145,359.8791428571429,368.0582142857143,376.23728571428575,384.4163571428572,392.5954285714286,400.77450000000005
Error,-7.142857142916625e-05,-0.0001428571428583325,-0.00021428571428927512,-0.000285714285716665,0.0006428571428500618,0.0025714285714215634,0.0024999999999977263,0.0024285714285667837,0.002357142857135841,0.0022857142857048984,0.0022142857142881667,0.002142857142857224,0.0020714285714262815,0.0030000000000143245,0.001928571428578607,0.0018571428571476645,0.0017857142857167219,0.002714285714290554,0.0016428571428548366,0.001571428571423894,0.0015000000000213731,0.0024285714285952054,0.0023571428571642628,0.00228571428573332,0.0022142857143023775,0.002142857142871435,0.003071428571445267,0.0030000000000427463,0.0029285714286118036,0.002857142857180861,0.0027857142857499184,0.002714285714318976,0.003642857142892808,0.0025714285714570906,0.0024999999999977263,0.002428571428538362,0.003357142857112194,0.00328571428565283,0.0032142857141934655,0.003142857142734101,0.004071428571364777,0.0039999999999054126,0.003928571428446048,0.003857142856986684,0.0037857142855273196,0.004714285714101152,0.0046428571426417875,0.004571428571182423,0.004499999999723059
Internal Computer Clock,0.03257990000000177,18.693446399999992,48.406117599999995,78.13609650000001,109.13239140000002,139.1079365,169.0076524,198.98730740000002,228.9659119,258.86532509999995,288.85948909999996,318.8236986,348.7378817,378.71934089999996,408.69645319999995,438.5959967,468.5738421
