Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Scheduled Status (STS),Detection Count (DC),Ping Count (PC),Line Voltage (LV) [V],Internal Receiver Temperature,Detection Memory Used,Raw Memory Used,Tilt Information [G],Output Noise,Output PPM Noise,Tag GPS Coords,Sensor GPS Coords,Time (s),Distance (m),Time of Flight (s),Predicted Distance (m)
457049,018,2021-07-21 11:52:44.143,STS,1177,9517,12.4,24.8,0.0,0.1,-0.03:-0.97:0.09,52.0,20.5,#C2,"(34.109135, -117.71281)","(34.109172, -117.71241)",39.28,0,6.563714285714283,9583.022857142854
457049,027,2021-07-21 11:53:44.911,STS,1185,9576,12.4,24.7,0.0,0.1,-0.03:-0.97:0.09,50.0,20.5,#C7,"(34.109135, -117.71281)","(34.109172, -117.71241)",75.512071,0,1.900428142857141,2774.6250885714257
457049,035,2021-07-21 11:54:44.596,STS,1192,9632,12.4,24.7,0.0,0.1,-0.03:-1.00:0.09,50.0,20.5,#B8,"(34.109135, -117.71281)","(34.109172, -117.71241)",86.122928,0,4.332213714285707,6325.032022857133
457049,043,2021-07-21 11:55:44.280,STS,1199,9693,12.6,24.6,0.0,0.1,-0.03:-1.00:0.09,51.5,20.5,#C3,"(34.109135, -117.71281)","(34.109172, -117.71241)",47.658356,0,6.7629988571428505,9873.978331428561
457049,052,2021-07-21 11:56:45.050,STS,1207,9752,12.4,24.7,0.0,0.1,-0.03:-1.00:0.09,50.0,20.0,#A6,"(34.109135, -117.71281)","(34.109172, -117.71241)",-38.794644,0,2.100713142857149,3067.0411885714375
