457012,943,2021-07-22 19:17:05.381,STS,15530,491734,12.0,-103.0,0.5,4.2,-0.06:-0.91:0.31,59.5,33.0,#BA,31.451024
457012,944,2021-07-22 19:18:05.616,STS,15530,491734,12.0,-103.0,0.5,4.2,-0.06:-0.88:0.28,57.5,32.5,#CB,91.68910190000001
457012,945,2021-07-22 19:19:05.851,STS,15530,491734,12.0,-103.0,0.5,4.2,-0.19:-0.94:0.25,60.0,33.5,#C2,151.92601240000002
457012,946,2021-07-22 19:20:06.086,STS,15530,491734,12.0,-103.0,0.5,4.2,-0.06:-0.84:0.25,56.5,32.5,#C0,212.1476537
457012,947,2021-07-22 19:21:05.306,STS,15530,491734,12.0,-103.0,0.5,4.2,-0.12:-0.94:0.31,58.5,33.0,#B5,271.3794301
