Times of Transmission,8.181,8.179,8.18,8.178,16.358,8.18,8.179,8.179,16.358,8.179,8.178,8.18,8.179,8.179,8.179,8.179,16.358,16.358,8.18,8.178,16.358,24.537,8.179,24.538,8.179,8.179,16.358,16.359,8.179,16.359,8.178,16.359,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,16.358,16.358,8.18
Real Time of Transmission,8.181,16.36,24.54,32.718,49.07600000000001,57.25600000000001,65.435,73.614,89.97200000000001,98.15100000000001,106.32900000000001,114.50900000000001,122.68800000000002,130.86700000000002,139.04600000000002,147.22500000000002,163.58300000000003,179.94100000000003,188.12100000000004,196.29900000000004,212.65700000000004,237.19400000000005,245.37300000000005,269.91100000000006,278.09000000000003,286.269,302.627,318.986,327.16499999999996,343.52399999999994,351.70199999999994,368.0609999999999,376.2399999999999,384.41899999999987,392.59799999999984,400.77799999999985,408.9569999999998,417.1359999999998,425.31499999999977,433.49399999999974,449.85199999999975,466.20999999999975,474.38999999999976
Predicted Times of Transmission,8.17907142857143,16.35814285714286,24.53721428571429,32.71628571428572,40.89535714285715,49.07442857142858,57.2535,65.43257142857144,73.61164285714287,81.7907142857143,89.96978571428572,98.14885714285715,106.32792857142859,114.507,122.68607142857144,130.86514285714287,139.0442142857143,147.22328571428574,155.40235714285717,163.5814285714286,171.7605,179.93957142857144,188.11864285714287,196.2977142857143,204.47678571428574,212.65585714285717,220.8349285714286,229.014,237.19307142857144,245.37214285714288,253.5512142857143,261.73028571428574,269.9093571428572,278.0884285714286,286.26750000000004,294.4465714285715,302.6256428571429,310.80471428571434,318.9837857142858,327.1628571428572,335.3419285714286,343.521,351.70007142857145
Error,0.0019285714285697253,0.001857142857140559,0.0027857142857108386,0.0017142857142857792,0.0015714285714274467,0.002500000000001279,0.0024285714285703364,0.0023571428571393938,0.0011071428571405306,0.0010714285714250593,0.000535714285714306,0.0010000000000012221,0.0009642857142857508,0.000928571428577385,0.0008928571428619136,0.0008571428571464423,0.0005238095238115174,0.0003571428571440549,0.000589285714287513,0.0003214285714285836,0.00022857142857688473,0.00013265306122838588,0.00012244897959539408,0.000182539682542979,0.00017460317460304964,0.00016666666666312026,0.000135714285710975,0.00020129870129601747,0.00019480519479971164,0.00024999999999290406,0.00016071428570659427,0.00021428571427670399,0.0002087912087798298,0.00020329670328295563,0.00019780219778608145,0.0002692307692148378,0.0002637362637179636,0.0002582417582210894,0.00025274725272421525,0.00024725274722734103,0.00021938775508242462,0.00019523809521970747,0.0002571428571246296
Internal Computer Clock,13.418594599999999,73.0175519,133.7039405,193.23812959999998,253.70095930000002,313.15562090000003,373.69730860000004,433.37503960000004
