Times of Transmission,8.178,8.18,8.179,8.179,16.358,8.179,8.179,16.358,16.358,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,24.537,16.361,16.359,8.178,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,16.358,8.179,8.179,8.18,8.179,8.179,8.179,8.179,16.358
Real Time of Transmission,8.178,16.358,24.537,32.716,49.074,57.253,65.432,81.79,98.14800000000001,106.32700000000001,114.50600000000001,122.68500000000002,130.864,139.043,147.222,155.401,163.58100000000002,171.76000000000002,179.93900000000002,204.47600000000003,220.83700000000002,237.19600000000003,245.37400000000002,253.55300000000003,261.732,269.911,278.091,286.27,294.44899999999996,302.62799999999993,310.8069999999999,318.9869999999999,327.1659999999999,335.34499999999986,343.52399999999983,351.7029999999998,359.8819999999998,368.06099999999975,376.2399999999997,384.41999999999973,392.5989999999997,408.9569999999997,417.1359999999997,425.31499999999966,433.49499999999966,441.67399999999964,449.8529999999996,458.0319999999996,466.21099999999956,482.56899999999956
Predicted Times of Transmission,8.17907142857143,16.35814285714286,24.53721428571429,32.71628571428572,40.89535714285715,49.07442857142858,57.2535,65.43257142857144,73.61164285714287,81.7907142857143,89.96978571428572,98.14885714285715,106.32792857142859,114.507,122.68607142857144,130.86514285714287,139.0442142857143,147.22328571428574,155.40235714285717,163.5814285714286,171.7605,179.93957142857144,188.11864285714287,196.2977142857143,204.47678571428574,212.65585714285717,220.8349285714286,229.014,237.19307142857144,245.37214285714288,253.5512142857143,261.73028571428574,269.9093571428572,278.0884285714286,286.26750000000004,294.4465714285715,302.6256428571429,310.80471428571434,318.9837857142858,327.1628571428572,335.3419285714286,343.521,351.70007142857145,359.8791428571429,368.0582142857143,376.23728571428575,384.4163571428572,392.5954285714286,400.77450000000005,408.9535714285715
Error,-0.001071428571428612,-0.0001428571428583325,-0.00021428571428927512,-0.000285714285716665,8.178642857142847,8.178571428571423,8.1785,8.178357142857141,4.0891071428571415,4.089071428571426,4.089035714285718,4.089000000000002,4.08896428571428,4.088928571428571,4.088892857142856,4.08885714285714,4.089321428571427,4.089285714285712,4.089249999999996,2.0445714285714267,0.0003452380952388978,0.0004183673469399756,0.0002653061224491588,0.000255102040816167,0.0002448979591831752,0.00023469387754612318,0.0003673469387709564,0.00035714285713796457,0.0003469387755009125,0.00033673469386386046,0.0003265306122268084,0.00045918367345164156,0.00044897959181458953,0.0004387755101775375,0.0004285714285404855,0.0004183673469034334,0.00040816326526638136,0.00039795918362932933,0.00038775510199227724,0.0005204081632171105,0.0005102040815881789,0.00042857142853236496,0.0004196428570999444,0.0004107142856675239,0.0005267857142392529,0.0005178571428068324,0.0005089285713744118,0.0004999999999419913,0.0004910714285095708,0.0004206349205798037
Internal Computer Clock,0.005927700000000868,50.3249577,109.8437669,170.5296644,229.9839637,290.67017500000003,350.3323957,409.99451020000004,470.6013497
