Times of Transmission,8.179,8.178,24.537,8.179,8.179,8.18,8.178,8.18,8.179,8.18,8.178,16.358,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.178,8.18,8.179,8.179,8.179,8.179,16.358,16.359,8.18,16.357,24.538,16.358,16.361,8.179,8.18,8.178,8.18,8.178,8.179,16.358,8.18,16.358,8.178,8.18
Real Time of Transmission,8.179,16.357,40.894,49.073,57.252,65.432,73.61,81.78999999999999,89.969,98.149,106.327,122.685,130.864,139.043,147.222,155.40200000000002,163.58100000000002,171.76000000000002,179.93900000000002,188.11800000000002,196.29600000000002,204.47600000000003,212.65500000000003,220.83400000000003,229.01300000000003,237.19200000000004,253.55000000000004,269.90900000000005,278.08900000000006,294.446,318.98400000000004,335.34200000000004,351.70300000000003,359.882,368.062,376.24,384.42,392.598,400.777,417.135,425.315,441.673,449.851,458.031
Predicted Times of Transmission,8.17907142857143,16.35814285714286,24.53721428571429,32.71628571428572,40.89535714285715,49.07442857142858,57.2535,65.43257142857144,73.61164285714287,81.7907142857143,89.96978571428572,98.14885714285715,106.32792857142859,114.507,122.68607142857144,130.86514285714287,139.0442142857143,147.22328571428574,155.40235714285717,163.5814285714286,171.7605,179.93957142857144,188.11864285714287,196.2977142857143,204.47678571428574,212.65585714285717,220.8349285714286,229.014,237.19307142857144,245.37214285714288,253.5512142857143,261.73028571428574,269.9093571428572,278.0884285714286,286.26750000000004,294.4465714285715,302.6256428571429,310.80471428571434,318.9837857142858,327.1628571428572,335.3419285714286,343.521,351.70007142857145,359.8791428571429
Error,-7.142857142916625e-05,-0.0011428571428595546,8.17771428571428,8.177642857142853,8.177571428571422,8.178499999999996,8.177428571428567,8.178357142857127,8.178285714285696,7.142857142028447e-05,8.178142857142848,4.088999999999995,4.08896428571428,4.088928571428571,4.088892857142856,4.089357142857143,4.089321428571427,4.089285714285712,4.089249999999996,4.089214285714281,4.088678571428577,4.089142857142864,4.089107142857149,4.089071428571433,4.089035714285718,4.089000000000002,2.725952380952382,2.0446785714285802,0.00011428571429306089,1.6357000000000006,2.678571428660348e-05,7.936507937166147e-06,0.00029285714285620656,0.0002857142857102701,0.00037857142856765333,0.0002714285714240816,0.0003642857142814648,0.0002571428571378931,0.00024999999999195663,0.000214285714278294,0.0002987012986992645,0.0002619047619027981,0.0001726190476164883,0.000249999999997641
#AA,#A1,#A8,#91,#A0,45.600133799999995,#85,#95,#99,#96,#97,#8A,#9F,106.2695708,#99,#96,#94,#99,#9D,#9F,165.85330530000002,#9C,#98,#8E,#93,#A3,#9D,#94,#A4,225.59421940000001,#A0,#99,#97,#97,#9D,286.13690449999996,#A9,#9C,#AB,345.52704559999995,#A7,#95,#A0,#A1,#A2,#98,#9F,406.198037,#A8,#A7,#9F,#97,#B1,465.7183411
