457049,246,2021-07-21 12:20:01.583,A69-1602,65477,62.5,20.5,0,#8C,0.003513999999999129
457049,247,2021-07-21 12:20:09.762,A69-1602,65477,63.0,20.5,0,#90,3.7035783
457049,248,2021-07-21 12:20:17.942,A69-1602,65477,62.5,20.5,0,#94,11.911443199999997
457049,249,2021-07-21 12:20:26.121,A69-1602,65477,63.5,20.5,0,#8B,20.118634099999998
457049,250,2021-07-21 12:20:34.302,A69-1602,65477,63.5,20.5,0,#83,28.3107414
457049,251,2021-07-21 12:20:42.482,A69-1602,65477,63.0,20.5,0,#87,36.51841829999999
457049,252,2021-07-21 12:20:44.116,STS,1383,11160,12.4,23.6,0.0,0.1,-0.03:-1.00:0.09,50.0,20.0,#C7,37.7666121
457049,253,2021-07-21 12:20:50.661,A69-1602,65477,62.5,20.5,0,#8B,44.9504374
457049,254,2021-07-21 12:20:58.840,A69-1602,65477,62.5,20.5,0,#93,53.15837429999999
457049,255,2021-07-21 12:21:07.019,A69-1602,65477,63.5,20.5,0,#8E,61.365167799999995
457049,256,2021-07-21 12:21:15.198,A69-1602,65477,63.0,20.5,0,#91,69.5574212
457049,257,2021-07-21 12:21:23.377,A69-1602,65477,63.0,20.5,0,#90,77.76452479999999
457049,258,2021-07-21 12:21:31.556,A69-1602,65477,63.0,20.5,0,#8F,85.97161679999999
457049,259,2021-07-21 12:21:39.735,A69-1602,65477,62.5,20.5,0,#9B,94.16361239999999
457049,260,2021-07-21 12:21:44.818,STS,1390,11217,12.4,23.6,0.0,0.1,-0.03:-0.97:0.09,50.0,20.0,#E0,98.46791789999999
457049,261,2021-07-21 12:21:47.915,A69-1602,65477,62.0,20.5,0,#8E,101.5877033
457049,262,2021-07-21 12:21:56.094,A69-1602,65477,63.0,20.5,0,#8E,109.79476629999999
457049,263,2021-07-21 12:22:04.273,A69-1602,65477,62.5,20.5,0,#8C,117.98713269999999
457049,264,2021-07-21 12:22:12.452,A69-1602,65477,62.5,20.5,0,#8B,126.19475879999999
457049,265,2021-07-21 12:22:20.631,A69-1602,65477,63.0,21.0,0,#82,134.4016833
457049,266,2021-07-21 12:22:28.810,A69-1602,65477,61.5,20.5,0,#91,142.5936913
457049,267,2021-07-21 12:22:36.989,A69-1602,65477,63.0,20.5,0,#9F,150.8009481
457049,268,2021-07-21 12:22:44.501,STS,1397,11278,12.4,23.5,0.0,0.1,-0.03:-1.00:0.09,51.0,20.5,#E2,158.1462754
457049,269,2021-07-21 12:22:45.168,A69-1602,65477,62.5,20.5,0,#9A,159.2331423
457049,270,2021-07-21 12:22:53.347,A69-1602,65477,62.5,20.5,0,#90,167.4404978
457049,271,2021-07-21 12:23:01.526,A69-1602,65477,61.0,20.5,0,#84,175.6481246
457049,272,2021-07-21 12:23:09.705,A69-1602,65477,61.0,20.5,0,#8C,183.8403146
457049,273,2021-07-21 12:23:17.884,A69-1602,65477,60.5,20.5,0,#98,192.0479245
457049,274,2021-07-21 12:23:26.063,A69-1602,65477,60.0,20.5,0,#89,200.2545041
457049,275,2021-07-21 12:23:34.242,A69-1602,65477,60.0,20.5,0,#88,208.4474912
457049,276,2021-07-21 12:23:42.421,A69-1602,65477,60.5,20.5,0,#8C,216.654697
457049,277,2021-07-21 12:23:44.255,STS,1405,11336,12.4,23.3,0.0,0.1,-0.03:-1.00:0.09,50.0,20.0,#D2,217.9026944
457049,278,2021-07-21 12:23:50.600,A69-1602,65477,60.5,21.0,0,#88,225.0861713
457049,279,2021-07-21 12:23:58.779,A69-1602,65477,60.5,20.5,0,#A6,233.29383339999998
457049,280,2021-07-21 12:24:06.958,A69-1602,65477,60.0,20.5,0,#92,241.5009919
457049,281,2021-07-21 12:24:15.137,A69-1602,65477,60.0,20.5,0,#88,249.6933807
457049,282,2021-07-21 12:24:23.317,A69-1602,65477,60.0,20.5,0,#88,257.90054560000004
457049,283,2021-07-21 12:24:31.496,A69-1602,65477,60.0,20.5,0,#90,266.0931395
457049,284,2021-07-21 12:24:39.675,A69-1602,65477,59.5,20.5,0,#A5,274.3003527
457049,285,2021-07-21 12:24:44.957,STS,1412,11393,12.4,23.3,0.0,0.1,-0.03:-0.97:0.09,50.0,20.5,#F0,278.6045232
457049,286,2021-07-21 12:24:47.854,A69-1602,65477,59.5,20.5,0,#A5,281.72346500000003
457049,287,2021-07-21 12:24:56.033,A69-1602,65477,60.0,20.5,0,#8E,289.931141
457049,288,2021-07-21 12:25:04.212,A69-1602,65477,60.0,20.5,0,#88,298.12327400000004
