Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Scheduled Status (STS),Detection Count (DC),Ping Count (PC),Line Voltage (LV) [V],Internal Receiver Temperature,Detection Memory Used,Raw Memory Used,Tilt Information [G],Output Noise,Output PPM Noise
457012,014,2021-07-08 19:19:17.388,STS,2168,32542,11.8,-103.0,0.1,0.3,0.03:-0.75:0.56,55.5,30.5,#2D,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
457012,022,2021-07-08 19:20:18.043,STS,2175,32604,11.6,-103.0,0.1,0.3,0.00:-0.75:0.56,73.5,39.0,#15,37.13408346708858,"(34.109135, -117.71281)","(34.109172, -117.71241)"
