Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Scheduled Status (STS),Detection Count (DC),Ping Count (PC),Line Voltage (LV) [V],Internal Receiver Temperature,Detection Memory Used,Raw Memory Used,Tilt Information [G],Output Noise,Output PPM Noise,Tag GPS Coords,Sensor GPS Coords,Time (s),Distance (m),Time of Flight (s),Predicted Distance (m)
457012,631,2021-07-22 15:52:05.589,STS,14423,481681,12.0,-103.0,0.5,4.1,-0.12:-0.94:0.25,59.0,32.0,#B5
457012,639,2021-07-22 15:53:05.254,STS,14430,481737,12.2,-103.0,0.5,4.2,-0.12:-0.88:0.25,61.0,32.0,#B2
457012,647,2021-07-22 15:54:05.925,STS,14437,481800,12.2,-100.8,0.5,4.2,-0.16:-0.91:0.25,64.5,35.0,#C3
457012,656,2021-07-22 15:55:05.655,STS,14445,481857,12.2,-103.0,0.5,4.2,-0.16:-0.91:0.22,59.0,31.0,#C2
457012,664,2021-07-22 15:56:05.316,STS,14452,481913,12.2,-103.0,0.5,4.2,-0.12:-0.91:0.25,59.5,29.5,#C3
457012,672,2021-07-22 15:57:05.991,STS,14459,481976,12.2,-103.0,0.5,4.2,-0.12:-0.91:0.25,61.5,35.5,#D2
457012,681,2021-07-22 15:58:05.719,STS,14467,482033,12.2,-103.0,0.5,4.2,-0.12:-0.91:0.25,60.5,33.0,#B9
457012,689,2021-07-22 15:59:05.378,STS,14474,482089,12.2,-103.0,0.5,4.2,-0.12:-0.91:0.25,59.5,32.0,#D3
457012,697,2021-07-22 16:00:06.040,STS,14481,482152,12.0,-103.0,0.5,4.2,-0.16:-0.91:0.25,61.5,35.5,#B0
457012,706,2021-07-22 16:01:05.772,STS,14489,482209,12.0,-103.0,0.5,4.2,-0.09:-0.88:0.25,59.0,33.0,#C1
