Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Scheduled Status (STS),Detection Count (DC),Ping Count (PC),Line Voltage (LV) [V],Internal Receiver Temperature,Detection Memory Used,Raw Memory Used,Tilt Information [G],Output Noise,Output PPM Noise,Tag GPS Coords,Sensor GPS Coords,Time (s),Distance (m),Time of Flight (s),Predicted Distance (m)
457012,348,2021-07-22 17:33:05.887,STS,15039,486760,12.0,-103.0,0.5,4.2,-0.06:-0.91:0.28,60.5,34.0,#C6
457012,355,2021-07-22 17:34:05.505,STS,15045,486815,12.0,-103.0,0.5,4.2,-0.19:-0.91:0.25,68.0,37.5,#C2
457012,362,2021-07-22 17:35:05.128,STS,15051,486874,12.0,-103.0,0.5,4.2,-0.16:-0.91:0.25,63.0,34.5,#B9
457012,371,2021-07-22 17:36:05.907,STS,15059,486934,12.0,-102.0,0.5,4.2,-0.16:-0.94:0.25,60.0,33.5,#C2
457012,379,2021-07-22 17:37:05.601,STS,15066,486990,12.2,-103.0,0.5,4.2,-0.16:-0.91:0.25,62.0,32.5,#C3
457012,387,2021-07-22 17:38:05.292,STS,15073,487050,12.2,-103.0,0.5,4.2,-0.12:-0.91:0.25,61.0,33.5,#B7
457012,396,2021-07-22 17:39:06.068,STS,15081,487110,12.0,-103.0,0.5,4.2,-0.16:-0.94:0.25,60.5,34.0,#BB
457012,404,2021-07-22 17:40:05.761,STS,15088,487166,12.2,-103.0,0.5,4.2,-0.09:-0.91:0.25,60.0,33.0,#B5
457012,412,2021-07-22 17:41:05.449,STS,15095,487227,12.2,-103.0,0.5,4.2,-0.19:-0.91:0.25,60.0,34.5,#BB
457012,420,2021-07-22 17:42:05.144,STS,15103,487286,12.2,-103.0,0.5,4.2,-0.16:-0.91:0.25,61.5,39.5,#B6
