Times of Transmission,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.18,8.178,8.18,8.178,8.179,8.18,8.178,8.179,8.182,8.179,8.179,8.178,8.18,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179
Real Time of Transmission,8.179,16.358,24.537,32.716,40.895,49.074000000000005,57.25300000000001,65.433,73.61200000000001,81.79100000000001,89.97000000000001,98.15,106.328,114.50800000000001,122.686,130.865,139.04500000000002,147.223,155.40200000000002,163.584,171.763,179.942,188.12,196.3,204.479,212.65800000000002,220.83700000000002,229.01600000000002,237.19500000000002,245.37400000000002,253.55300000000003,261.733,269.912,278.09099999999995,286.2699999999999,294.4489999999999
Predicted Times of Transmission,8.179,16.358,24.537,32.716,40.895,49.074,57.253,65.432,73.611,81.79,89.96900000000001,98.148,106.327,114.506,122.685,130.864,139.043,147.222,155.401,163.58,171.75900000000001,179.93800000000002,188.11700000000002,196.296,204.475,212.654,220.833,229.012,237.191,245.37,253.549,261.728,269.907,278.086,286.265,294.444
Error,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0020000000000095497,0.0010000000000047748,0.0020000000000095497,0.0010000000000047748,0.0010000000000047748,0.0020000000000095497,0.0010000000000047748,0.0010000000000047748,0.003999999999990678,0.003999999999990678,0.003999999999990678,0.002999999999985903,0.004000000000019099,0.004000000000019099,0.004000000000019099,0.004000000000019099,0.004000000000019099,0.004000000000019099,0.004000000000019099,0.004000000000019099,0.0049999999999954525,0.0049999999999954525,0.004999999999938609,0.004999999999938609,0.004999999999881766
