Times of Transmission,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.178,8.179,8.18,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.182,8.178,8.18,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179
Real Time of Transmission,8.179,16.358,24.537,32.716,40.895,49.074000000000005,57.25300000000001,65.432,73.611,81.791,89.97,98.149,106.328,114.506,122.685,130.865,139.044,147.223,155.40200000000002,163.58100000000002,171.76000000000002,179.93900000000002,188.11800000000002,196.29700000000003,204.47600000000003,212.65600000000003,220.83500000000004,229.01400000000004,237.19300000000004,245.37200000000004,253.55100000000004,261.73,269.91,278.089,286.268,294.45,302.628,310.808,318.98699999999997,327.16599999999994,335.3449999999999,343.5239999999999,351.70299999999986,359.88199999999983,368.0609999999998,376.2399999999998,384.41899999999976,392.59799999999973
Predicted Times of Transmission,8.179,16.358,24.537,32.716,40.895,49.074,57.253,65.432,73.611,81.79,89.96900000000001,98.148,106.327,114.506,122.685,130.864,139.043,147.222,155.401,163.58,171.75900000000001,179.93800000000002,188.11700000000002,196.296,204.475,212.654,220.833,229.012,237.191,245.37,253.549,261.728,269.907,278.086,286.265,294.444,302.623,310.802,318.981,327.16,335.339,343.51800000000003,351.697,359.87600000000003,368.055,376.23400000000004,384.413,392.592
Error,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,0.000999999999990564,0.000999999999990564,0.0010000000000047748,0.0010000000000047748,0.0,0.0,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0010000000000331966,0.0010000000000331966,0.0020000000000379714,0.0020000000000379714,0.0020000000000379714,0.0020000000000379714,0.0020000000000379714,0.0020000000000379714,0.0020000000000095497,0.0030000000000427463,0.002999999999985903,0.002999999999985903,0.005999999999971806,0.0049999999999954525,0.005999999999971806,0.005999999999971806,0.005999999999914962,0.005999999999914962,0.005999999999858119,0.005999999999858119,0.005999999999801275,0.005999999999801275,0.005999999999744432,0.005999999999744432,0.005999999999744432
