Times of Transmission,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.179,8.179,8.18,8.179,8.179,8.179,8.179,8.18,8.179,8.178,8.182,8.179,8.18,8.179
Real Time of Transmission,8.179,16.358,24.537,32.716,40.896,49.075,57.254000000000005,65.433,73.61200000000001,81.79100000000001,89.97000000000001,98.15,106.32900000000001,114.50800000000001,122.68700000000001,130.866,139.04500000000002,147.22400000000002,155.40300000000002,163.58200000000002,171.76200000000003,179.94100000000003,188.12000000000003,196.29900000000004,204.47800000000004,212.65700000000004,220.83600000000004,229.01600000000005,237.19500000000005,245.37400000000005,253.55300000000005,261.732,269.91200000000003,278.091,286.269,294.451,302.63,310.81,318.989
Predicted Times of Transmission,8.179,16.358,24.537,32.716,40.895,49.074,57.253,65.432,73.611,81.79,89.96900000000001,98.148,106.327,114.506,122.685,130.864,139.043,147.222,155.401,163.58,171.75900000000001,179.93800000000002,188.11700000000002,196.296,204.475,212.654,220.833,229.012,237.191,245.37,253.549,261.728,269.907,278.086,286.265,294.444,302.623,310.802,318.981
Error,0.0,0.0,0.0,0.0,0.0009999999999976694,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0010000000000047748,0.0020000000000095497,0.0020000000000095497,0.0020000000000095497,0.0020000000000095497,0.0020000000000095497,0.0020000000000095497,0.0020000000000095497,0.0020000000000095497,0.0020000000000095497,0.0030000000000143245,0.0030000000000143245,0.0030000000000143245,0.0030000000000427463,0.0030000000000427463,0.0030000000000427463,0.0030000000000427463,0.004000000000047521,0.004000000000047521,0.004000000000047521,0.004000000000047521,0.004000000000019099,0.005000000000052296,0.0049999999999954525,0.004000000000019099,0.007000000000005002,0.007000000000005002,0.007999999999981355,0.007999999999981355
